id (store)|year|month|week|usa|after|sales
52|2011|5|19|1|0|113520.066666667
52|2011|5|20|1|0|152042.566666667
52|2011|5|21|1|0|125158.3
52|2011|5|22|1|0|155175.2
52|2011|5|23|1|0|138516.5
52|2011|6|24|1|0|149322.233333333
52|2011|6|25|1|0|118674.166666667
52|2011|6|26|1|0|160475.8
52|2011|6|27|1|0|166545.866666667
52|2011|7|28|1|0|118549.166666667
52|2011|7|29|1|0|108839.033333333
52|2011|7|30|1|0|134341.866666667
52|2011|7|31|1|0|132237.033333333
52|2011|8|32|1|0|114342
52|2011|8|33|1|0|146354.9
52|2011|8|34|1|0|86261
52|2011|8|35|1|0|67771.0666666667
52|2011|8|36|1|0|126551.3
52|2011|9|37|1|0|286826.766666667
52|2011|9|38|1|0|124265.833333333
52|2011|9|39|1|0|140236.3
52|2011|9|40|1|0|139624.2
52|2011|10|41|1|0|91797.2
52|2011|10|42|1|0|238628.066666667
52|2011|10|43|1|1|99497.2666666667
52|2011|10|44|1|1|183403.6
52|2011|10|45|1|1|108972.066666667
52|2011|11|46|1|1|186179.533333333
52|2011|11|47|1|1|128317.366666667
52|2011|11|48|1|1|209196.933333333
52|2011|11|49|1|1|136077.2
52|2011|12|50|1|1|168086.466666667
52|2011|12|51|1|1|170779.366666667
52|2011|12|52|1|1|184504.766666667
52|2011|12|53|1|1|136457.066666667
52|2012|1|1|1|1|40097.6333333333
52|2012|1|2|1|1|133900.866666667
52|2012|1|3|1|1|137126.833333333
52|2012|1|4|1|1|64142.0666666667
52|2012|1|5|1|1|73676.4333333333
52|2012|1|6|1|1|85781
52|2012|2|7|1|1|91284.6666666667
52|2012|2|8|1|1|70825.6
52|2012|2|9|1|1|121943.233333333
52|2012|2|10|1|1|115720.966666667
52|2012|3|11|1|1|153114.533333333
52|2012|3|12|1|1|94222.7666666667
52|2012|3|13|1|1|140265.866666667
52|2012|3|14|1|1|164756.933333333
52|2012|4|15|1|1|121240.3
52|2012|4|16|1|1|149367.933333333
54|2011|4|16|0|0|45481.7666666667
54|2011|4|17|0|0|50037
54|2011|4|18|0|0|80203.6666666667
54|2011|5|19|0|0|59666.3
54|2011|5|20|0|0|70519.5666666667
54|2011|5|21|0|0|70415.7333333333
54|2011|5|22|0|0|66125.6
54|2011|5|23|0|0|58692.9333333333
54|2011|6|24|0|0|55134.4333333333
54|2011|6|25|0|0|58276.7666666667
54|2011|6|26|0|0|42560.9333333333
54|2011|6|27|0|0|84785.9
54|2011|7|28|0|0|56448
54|2011|7|29|0|0|61310.7
54|2011|7|30|0|0|59013.6333333333
54|2011|7|31|0|0|57352.7666666667
54|2011|8|32|0|0|38612.8
54|2011|8|33|0|0|60783.5333333333
54|2011|8|34|0|0|43104.9333333333
54|2011|8|35|0|0|51884.4333333333
54|2011|8|36|0|0|62316.5
54|2011|9|37|0|0|118765.3
54|2011|9|38|0|0|67964.8333333333
54|2011|9|39|0|0|78742.6
54|2011|9|40|0|0|87864.8333333333
54|2011|10|41|0|0|82689.9
54|2011|10|42|0|0|87970.2333333333
54|2011|10|43|0|1|37895.5
54|2011|10|44|0|1|38654.3
54|2011|10|45|0|1|43207.6
54|2011|11|46|0|1|51043.1
54|2011|11|47|0|1|84817.3
54|2011|11|48|0|1|62807.7
54|2011|11|49|0|1|57103.2
54|2011|12|50|0|1|77000.4333333333
54|2011|12|51|0|1|68919.3
54|2011|12|52|0|1|66644.2333333333
54|2011|12|53|0|1|57209.7
54|2012|1|1|0|1|32418.9066666667
54|2012|1|2|0|1|37190
54|2012|1|3|0|1|39185.9666666667
54|2012|1|4|0|1|39180.1666666667
54|2012|1|5|0|1|51192.4333333333
54|2012|1|6|0|1|40748.3
54|2012|2|7|0|1|39197.5666666667
54|2012|2|8|0|1|32070.99
54|2012|2|9|0|1|45524.9
54|2012|2|10|0|1|55374.4666666667
54|2012|3|11|0|1|37016
54|2012|3|12|0|1|32997.9933333333
54|2012|3|13|0|1|53338.8333333333
54|2012|3|14|0|1|52987.9333333333
54|2012|4|15|0|1|21306.4466666667
54|2012|4|16|0|1|42431.9666666667
56|2011|4|16|1|0|13435.1666666667
56|2011|4|17|1|0|15614.39
56|2011|4|18|1|0|12616.1533333333
56|2011|5|19|1|0|14225.6366666667
56|2011|5|20|1|0|11761.7566666667
56|2011|5|21|1|0|17843.4866666667
56|2011|5|22|1|0|14681.0966666667
56|2011|5|23|1|0|17945.3166666667
56|2011|6|24|1|0|16952.5566666667
56|2011|6|25|1|0|20482.8633333333
56|2011|6|26|1|0|15228.5266666667
56|2011|6|27|1|0|18719.2466666667
56|2011|7|28|1|0|8243.12
56|2011|7|29|1|0|11806.2833333333
56|2011|7|30|1|0|8484.89666666667
56|2011|7|31|1|0|10780.47
56|2011|8|32|1|0|12319.74
56|2011|8|33|1|0|16007.3433333333
56|2011|8|34|1|0|14923.13
56|2011|8|35|1|0|9258.68666666667
56|2011|8|36|1|0|11188.5333333333
56|2011|9|37|1|0|29193.34
56|2011|9|38|1|0|15237.7366666667
56|2011|9|39|1|0|16860.1066666667
56|2011|9|40|1|0|18113.0433333333
56|2011|10|41|1|0|13898.6433333333
56|2011|10|42|1|0|29372.43
56|2011|10|43|1|1|11890.86
56|2011|10|44|1|1|10812.42
56|2011|10|45|1|1|11258.1066666667
56|2011|11|46|1|1|16178.6666666667
56|2011|11|47|1|1|15208.5266666667
56|2011|11|48|1|1|18243.7766666667
56|2011|11|49|1|1|12847.1966666667
56|2011|12|50|1|1|16507.74
56|2011|12|51|1|1|14680.16
56|2011|12|52|1|1|13815.0733333333
56|2011|12|53|1|1|12585.4366666667
56|2012|1|1|1|1|5448.16666666667
56|2012|1|2|1|1|8531.30666666667
56|2012|1|3|1|1|9189.76333333333
56|2012|1|4|1|1|6022.65666666667
56|2012|1|5|1|1|8715.07666666667
56|2012|1|6|1|1|7962.90666666667
56|2012|2|7|1|1|11561.61
56|2012|2|8|1|1|15540.4966666667
56|2012|2|9|1|1|7913.70333333333
56|2012|2|10|1|1|12297.6133333333
56|2012|3|11|1|1|8732.88
56|2012|3|12|1|1|9838.39
56|2012|3|13|1|1|10323.5633333333
56|2012|3|14|1|1|15880.3333333333
56|2012|4|15|1|1|9844.14333333333
56|2012|4|16|1|1|15399.88
58|2011|4|16|1|0|77147
58|2011|4|17|1|0|74487.2666666667
58|2011|4|18|1|0|103082.6
58|2011|5|19|1|0|93924.4666666667
58|2011|5|20|1|0|117947.1
58|2011|5|21|1|0|120437.966666667
58|2011|5|22|1|0|116931.733333333
58|2011|5|23|1|0|83293.4
58|2011|6|24|1|0|100326.133333333
58|2011|6|25|1|0|114897.966666667
58|2011|6|26|1|0|112391.033333333
58|2011|6|27|1|0|156236.466666667
58|2011|7|28|1|0|92740.9333333333
58|2011|7|29|1|0|77006.8333333333
58|2011|7|30|1|0|60843.3333333333
58|2011|7|31|1|0|65137.7
58|2011|8|32|1|0|122858.4
58|2011|8|33|1|0|113852.7
58|2011|8|34|1|0|108871.2
58|2011|8|35|1|0|32930.97
58|2011|8|36|1|0|80440.8333333333
58|2011|9|37|1|0|133571.166666667
58|2011|9|38|1|0|114685.9
58|2011|9|39|1|0|139023.1
58|2011|9|40|1|0|94122.9333333333
58|2011|10|41|1|0|72344.0666666667
58|2011|10|42|1|0|184926.133333333
58|2011|10|43|1|1|81200.6333333333
58|2011|10|44|1|1|59457.1333333333
58|2011|10|45|1|1|102468.133333333
58|2011|11|46|1|1|109435
58|2011|11|47|1|1|126054.433333333
58|2011|11|48|1|1|140149.533333333
58|2011|11|49|1|1|139829.133333333
58|2011|12|50|1|1|109626.366666667
58|2011|12|51|1|1|119361.766666667
58|2011|12|52|1|1|89000.5
58|2011|12|53|1|1|64199.5333333333
58|2012|1|1|1|1|43227.2333333333
58|2012|1|2|1|1|68660.7333333333
58|2012|1|3|1|1|80696.8333333333
58|2012|1|4|1|1|77836.8
58|2012|1|5|1|1|94351.9
58|2012|1|6|1|1|52141.3333333333
58|2012|2|7|1|1|60925.7666666667
58|2012|2|8|1|1|121313.5
58|2012|2|9|1|1|53128.5666666667
58|2012|2|10|1|1|98398.1333333333
58|2012|3|11|1|1|88088
58|2012|3|12|1|1|81353.8
58|2012|3|13|1|1|81108.5333333333
58|2012|3|14|1|1|111695.2
58|2012|4|15|1|1|65708.5666666667
58|2012|4|16|1|1|96050.6666666667
60|2011|4|16|1|0|5046.98333333333
60|2011|4|17|1|0|6207.89
60|2011|4|18|1|0|5813.82666666667
60|2011|5|19|1|0|6509.86666666667
60|2011|5|20|1|0|5866.38333333333
60|2011|5|21|1|0|4799.04333333333
60|2011|5|22|1|0|3756.72666666667
60|2011|5|23|1|0|7154.28666666667
60|2011|6|24|1|0|4735.14
60|2011|6|25|1|0|5313.46
60|2011|6|26|1|0|6199.67666666667
60|2011|6|27|1|0|6489.07666666667
60|2011|7|28|1|0|6071.99
60|2011|7|29|1|0|8901.23333333333
60|2011|7|30|1|0|3872.40333333333
60|2011|7|31|1|0|4246.23333333333
60|2011|8|32|1|0|4029.14666666667
60|2011|8|33|1|0|4526.77
60|2011|8|34|1|0|4803.68666666667
60|2011|8|35|1|0|5328.15
60|2011|8|36|1|0|3390.89
60|2011|9|37|1|0|7420.41
60|2011|9|38|1|0|5979.66
60|2011|9|39|1|0|5032.79333333333
60|2011|9|40|1|0|5780.48666666667
60|2011|10|41|1|0|6273.47
60|2011|10|42|1|0|7427.08
60|2011|10|43|1|1|6864.93666666667
60|2011|10|44|1|1|3401.67333333333
60|2011|10|45|1|1|3805.22666666667
60|2011|11|46|1|1|7033.46666666667
60|2011|11|47|1|1|5152.03666666667
60|2011|11|48|1|1|5429.32333333333
60|2011|11|49|1|1|5884.62333333333
60|2011|12|50|1|1|6823.14666666667
60|2011|12|51|1|1|5479.23666666667
60|2011|12|52|1|1|5545.83
60|2011|12|53|1|1|6676.06666666667
60|2012|1|1|1|1|3308.10966666667
60|2012|1|2|1|1|3214.986
60|2012|1|3|1|1|4190.37333333333
60|2012|1|4|1|1|3983.62333333333
60|2012|1|5|1|1|4435.40666666667
60|2012|1|6|1|1|4474.65
60|2012|2|7|1|1|4425.57333333333
60|2012|2|8|1|1|5047.85
60|2012|2|9|1|1|4170.02333333333
60|2012|2|10|1|1|4612.26333333333
60|2012|3|11|1|1|4102.72
60|2012|3|12|1|1|2915.393
60|2012|3|13|1|1|5068.72
60|2012|3|14|1|1|6263.13333333333
60|2012|4|15|1|1|6728.11333333333
60|2012|4|16|1|1|4820.14333333333
62|2011|4|16|0|0|59588.1666666667
62|2011|4|17|0|0|52424.4333333333
62|2011|4|18|0|0|72993.6333333333
62|2011|5|19|0|0|67350.2
62|2011|5|20|0|0|80066.1
62|2011|5|21|0|0|78982.9
62|2011|5|22|0|0|42781.3
62|2011|5|23|0|0|75833.2666666667
62|2011|6|24|0|0|92444.7
62|2011|6|25|0|0|64432.5
62|2011|6|26|0|0|84920.5666666667
62|2011|6|27|0|0|66476.0333333333
62|2011|7|28|0|0|46329.9333333333
62|2011|7|29|0|0|41480.2333333333
62|2011|7|30|0|0|41232.9
62|2011|7|31|0|0|51168.6333333333
62|2011|8|32|0|0|60319.3333333333
62|2011|8|33|0|0|85327.9333333333
62|2011|8|34|0|0|52083.4666666667
62|2011|8|35|0|0|44814
62|2011|8|36|0|0|50902.4333333333
62|2011|9|37|0|0|80704.7
62|2011|9|38|0|0|47957.5666666667
62|2011|9|39|0|0|74887.0666666667
62|2011|9|40|0|0|51111.6666666667
62|2011|10|41|0|0|64560.3666666667
62|2011|10|42|0|0|119454.466666667
62|2011|10|43|0|1|56370.4666666667
62|2011|10|44|0|1|61677.8333333333
62|2011|10|45|0|1|58471.3
62|2011|11|46|0|1|74429.9666666667
62|2011|11|47|0|1|80922.1
62|2011|11|48|0|1|74354.3333333333
62|2011|11|49|0|1|60030.6666666667
62|2011|12|50|0|1|55976.5666666667
62|2011|12|51|0|1|86023.7333333333
62|2011|12|52|0|1|93161.2
62|2011|12|53|0|1|82203.9
62|2012|1|1|0|1|43245.9666666667
62|2012|1|2|0|1|44757.0333333333
62|2012|1|3|0|1|36705.2
62|2012|1|4|0|1|55001.7666666667
62|2012|1|5|0|1|47687.5
62|2012|1|6|0|1|38217.8
62|2012|2|7|0|1|50799.1
62|2012|2|8|0|1|53027.2
62|2012|2|9|0|1|47322.5
62|2012|2|10|0|1|41366.1333333333
62|2012|3|11|0|1|44918.6333333333
62|2012|3|12|0|1|40523.7666666667
62|2012|3|13|0|1|42444.9333333333
62|2012|3|14|0|1|122323.4
62|2012|4|15|0|1|19074.1666666667
62|2012|4|16|0|1|73830.8
64|2011|4|16|1|0|77453.1
64|2011|4|17|1|0|57730.1666666667
64|2011|4|18|1|0|101373.966666667
64|2011|5|19|1|0|104740.466666667
64|2011|5|20|1|0|140127.1
64|2011|5|21|1|0|98259.3333333333
64|2011|5|22|1|0|90238.3
64|2011|5|23|1|0|107542.4
64|2011|6|24|1|0|104050.633333333
64|2011|6|25|1|0|124575.4
64|2011|6|26|1|0|108542.166666667
64|2011|6|27|1|0|72655.8
64|2011|7|28|1|0|99995.9333333333
64|2011|7|29|1|0|78304.9666666667
64|2011|7|30|1|0|87364.8333333333
64|2011|7|31|1|0|60750.8
64|2011|8|32|1|0|92026.9333333333
64|2011|8|33|1|0|101860.566666667
64|2011|8|34|1|0|66621.2333333333
64|2011|8|35|1|0|52827.7
64|2011|8|36|1|0|80944.6333333333
64|2011|9|37|1|0|161697.433333333
64|2011|9|38|1|0|125527.2
64|2011|9|39|1|0|81563.1666666667
64|2011|9|40|1|0|83731.0333333333
64|2011|10|41|1|0|111259.433333333
64|2011|10|42|1|0|188146.5
64|2011|10|43|1|1|104343.466666667
64|2011|10|44|1|1|74263.2
64|2011|10|45|1|1|78862.9333333333
64|2011|11|46|1|1|150440.566666667
64|2011|11|47|1|1|125244.266666667
64|2011|11|48|1|1|133838.933333333
64|2011|11|49|1|1|110002.533333333
64|2011|12|50|1|1|114744
64|2011|12|51|1|1|151555
64|2011|12|52|1|1|144112.8
64|2011|12|53|1|1|115002.533333333
64|2012|1|1|1|1|39842.1666666667
64|2012|1|2|1|1|93618.2
64|2012|1|3|1|1|93686.1666666667
64|2012|1|4|1|1|90565.3
64|2012|1|5|1|1|72442.7
64|2012|1|6|1|1|100659.266666667
64|2012|2|7|1|1|81443.3
64|2012|2|8|1|1|65495.6
64|2012|2|9|1|1|93584.4333333333
64|2012|2|10|1|1|114646.633333333
64|2012|3|11|1|1|65842.9333333333
64|2012|3|12|1|1|72502.5666666667
64|2012|3|13|1|1|83451.3
64|2012|3|14|1|1|109203.233333333
64|2012|4|15|1|1|71026.6333333333
64|2012|4|16|1|1|78394.3333333333
66|2011|4|16|1|0|159311.133333333
66|2011|4|17|1|0|80109.9666666667
66|2011|4|18|1|0|104160.533333333
66|2011|5|19|1|0|91148.6
66|2011|5|20|1|0|105869.766666667
66|2011|5|21|1|0|105791.133333333
66|2011|5|22|1|0|105518.766666667
66|2011|5|23|1|0|84156.0333333333
66|2011|6|24|1|0|98961.2666666667
66|2011|6|25|1|0|93014.0333333333
66|2011|6|26|1|0|84655.6
66|2011|6|27|1|0|106510.6
66|2011|7|28|1|0|112549
66|2011|7|29|1|0|77231.6666666667
66|2011|7|30|1|0|86376.9
66|2011|7|31|1|0|64667.7666666667
66|2011|8|32|1|0|81330.0666666667
66|2011|8|33|1|0|76574.3333333333
66|2011|8|34|1|0|96328.6
66|2011|8|35|1|0|84431.4333333333
66|2011|8|36|1|0|90517.4666666667
66|2011|9|37|1|0|177123.566666667
66|2011|9|38|1|0|104087.933333333
66|2011|9|39|1|0|70715.6
66|2011|9|40|1|0|95735.4333333333
66|2011|10|41|1|0|116628.9
66|2011|10|42|1|0|217995.4
66|2011|10|43|1|1|139391.633333333
66|2011|10|44|1|1|91796.9333333333
66|2011|10|45|1|1|54320.6
66|2011|11|46|1|1|170564.5
66|2011|11|47|1|1|106745
66|2011|11|48|1|1|113588.5
66|2011|11|49|1|1|135052.633333333
66|2011|12|50|1|1|121747.666666667
66|2011|12|51|1|1|146599.5
66|2011|12|52|1|1|116309.766666667
66|2011|12|53|1|1|117562.7
66|2012|1|1|1|1|47743.5333333333
66|2012|1|2|1|1|85098.0333333333
66|2012|1|3|1|1|69607.1666666667
66|2012|1|4|1|1|85788.8666666667
66|2012|1|5|1|1|75018.1666666667
66|2012|1|6|1|1|85883.0666666667
66|2012|2|7|1|1|54465.0333333333
66|2012|2|8|1|1|80150.3666666667
66|2012|2|9|1|1|76318.7
66|2012|2|10|1|1|77728.3666666667
66|2012|3|11|1|1|64713.6
66|2012|3|12|1|1|135414.9
66|2012|3|13|1|1|89277.7
66|2012|3|14|1|1|97729
66|2012|4|15|1|1|51339.9333333333
66|2012|4|16|1|1|118031.7
68|2011|4|16|1|0|64294.1333333333
68|2011|4|17|1|0|75422.8666666667
68|2011|4|18|1|0|132380.1
68|2011|5|19|1|0|126494.466666667
68|2011|5|20|1|0|137990.033333333
68|2011|5|21|1|0|95220.2333333333
68|2011|5|22|1|0|107225.433333333
68|2011|5|23|1|0|91621.4333333333
68|2011|6|24|1|0|118086.433333333
68|2011|6|25|1|0|155184.966666667
68|2011|6|26|1|0|138172.8
68|2011|6|27|1|0|94279.3333333333
68|2011|7|28|1|0|79139.8
68|2011|7|29|1|0|133382.133333333
68|2011|7|30|1|0|59077.8333333333
68|2011|7|31|1|0|72600.2666666667
68|2011|8|32|1|0|86425.9333333333
68|2011|8|33|1|0|104000.033333333
68|2011|8|34|1|0|71482.4
68|2011|8|35|1|0|59499.4
68|2011|8|36|1|0|68684.6333333333
68|2011|9|37|1|0|163135.266666667
68|2011|9|38|1|0|85009.6333333333
68|2011|9|39|1|0|160884.2
68|2011|9|40|1|0|109633.266666667
68|2011|10|41|1|0|111539.133333333
68|2011|10|42|1|0|147320.3
68|2011|10|43|1|1|101426.5
68|2011|10|44|1|1|69281.5333333333
68|2011|10|45|1|1|119876.5
68|2011|11|46|1|1|118064.466666667
68|2011|11|47|1|1|96463.8333333333
68|2011|11|48|1|1|145972.4
68|2011|11|49|1|1|65693.7333333333
68|2011|12|50|1|1|155704.7
68|2011|12|51|1|1|111231.4
68|2011|12|52|1|1|181531.366666667
68|2011|12|53|1|1|105396.9
68|2012|1|1|1|1|51562.6
68|2012|1|2|1|1|94975.1
68|2012|1|3|1|1|38929.3
68|2012|1|4|1|1|84344.3
68|2012|1|5|1|1|42831.8666666667
68|2012|1|6|1|1|70720.8
68|2012|2|7|1|1|57090.3
68|2012|2|8|1|1|100435.933333333
68|2012|2|9|1|1|46825.4666666667
68|2012|2|10|1|1|79799.9333333333
68|2012|3|11|1|1|100787.7
68|2012|3|12|1|1|75320.7333333333
68|2012|3|13|1|1|98880.2333333333
68|2012|3|14|1|1|96577.2333333333
68|2012|4|15|1|1|53539.6333333333
68|2012|4|16|1|1|125195.2
71|2011|4|16|0|0|84068.6666666667
71|2011|4|17|0|0|109452.533333333
71|2011|4|18|0|0|61837.8
71|2011|5|19|0|0|97018.6
71|2011|5|20|0|0|78897.4666666667
71|2011|5|21|0|0|93238.9666666667
71|2011|5|22|0|0|99557.9333333333
71|2011|5|23|0|0|87665.6333333333
71|2011|6|24|0|0|86890.5666666667
71|2011|6|25|0|0|111378.533333333
71|2011|6|26|0|0|112467.133333333
71|2011|6|27|0|0|103430.6
71|2011|7|28|0|0|66407.1
71|2011|7|29|0|0|80190.3666666667
71|2011|7|30|0|0|75682.2666666667
71|2011|7|31|0|0|73335.6666666667
71|2011|8|32|0|0|109308.6
71|2011|8|33|0|0|82429.2666666667
71|2011|8|34|0|0|64141.2666666667
71|2011|8|35|0|0|67314.8666666667
71|2011|8|36|0|0|84300.3
71|2011|9|37|0|0|125626
71|2011|9|38|0|0|120881.566666667
71|2011|9|39|0|0|103760.6
71|2011|9|40|0|0|110245.566666667
71|2011|10|41|0|0|93542.7666666667
71|2011|10|42|0|0|145889.2
71|2011|10|43|0|1|87430.1
71|2011|10|44|0|1|64264.5333333333
71|2011|10|45|0|1|72966.9666666667
71|2011|11|46|0|1|116458.966666667
71|2011|11|47|0|1|92880.9
71|2011|11|48|0|1|168366.733333333
71|2011|11|49|0|1|74446.2666666667
71|2011|12|50|0|1|115552
71|2011|12|51|0|1|102866.833333333
71|2011|12|52|0|1|130201.533333333
71|2011|12|53|0|1|83257.8
71|2012|1|1|0|1|68289.9
71|2012|1|2|0|1|64359.6666666667
71|2012|1|3|0|1|64236.8333333333
71|2012|1|4|0|1|53330.5
71|2012|1|5|0|1|70238.1333333333
71|2012|1|6|0|1|52089.1666666667
71|2012|2|7|0|1|71119.7666666667
71|2012|2|8|0|1|63996.4
71|2012|2|9|0|1|78901.0666666667
71|2012|2|10|0|1|77559.9
71|2012|3|11|0|1|44003.8333333333
71|2012|3|12|0|1|55959.1666666667
71|2012|3|13|0|1|40473.7
71|2012|3|14|0|1|100585.866666667
71|2012|4|15|0|1|48761.8333333333
71|2012|4|16|0|1|92271.4333333333
73|2011|4|16|1|0|56387.8333333333
73|2011|4|17|1|0|63506.3333333333
73|2011|4|18|1|0|72482.8
73|2011|5|19|1|0|100599.466666667
73|2011|5|20|1|0|88600.4333333333
73|2011|5|21|1|0|88418.2
73|2011|5|22|1|0|129431.966666667
73|2011|5|23|1|0|86998.8333333333
73|2011|6|24|1|0|48390.1
73|2011|6|25|1|0|117949
73|2011|6|26|1|0|63501.8333333333
73|2011|6|27|1|0|84264.9333333333
73|2011|7|28|1|0|44090.5
73|2011|7|29|1|0|69110.7666666667
73|2011|7|30|1|0|88774.1666666667
73|2011|7|31|1|0|71497.7333333333
73|2011|8|32|1|0|93715.3
73|2011|8|33|1|0|85667.1333333333
73|2011|8|34|1|0|72812.3
73|2011|8|35|1|0|66671.6333333333
73|2011|8|36|1|0|63717.2
73|2011|9|37|1|0|111359.633333333
73|2011|9|38|1|0|106567.6
73|2011|9|39|1|0|86718.6
73|2011|9|40|1|0|74956.0666666667
73|2011|10|41|1|0|84699.2666666667
73|2011|10|42|1|0|180392.533333333
73|2011|10|43|1|1|62085.8
73|2011|10|44|1|1|72109.8
73|2011|10|45|1|1|93460.3
73|2011|11|46|1|1|74692.4
73|2011|11|47|1|1|106299.133333333
73|2011|11|48|1|1|107180.866666667
73|2011|11|49|1|1|91285.2
73|2011|12|50|1|1|124886.1
73|2011|12|51|1|1|146923.233333333
73|2011|12|52|1|1|115173.2
73|2011|12|53|1|1|80726.4
73|2012|1|1|1|1|38972.5666666667
73|2012|1|2|1|1|89078.8666666667
73|2012|1|3|1|1|78004.7333333333
73|2012|1|4|1|1|68857.1333333333
73|2012|1|5|1|1|42868
73|2012|1|6|1|1|66711.2666666667
73|2012|2|7|1|1|79777.9333333333
73|2012|2|8|1|1|76033.7
73|2012|2|9|1|1|53974.6333333333
73|2012|2|10|1|1|64795.0666666667
73|2012|3|11|1|1|84780.5
73|2012|3|12|1|1|68708.5666666667
73|2012|3|13|1|1|65669.1666666667
73|2012|3|14|1|1|116379.9
73|2012|4|15|1|1|71885.8
73|2012|4|16|1|1|109193.966666667
75|2011|4|16|1|0|61630.1333333333
75|2011|4|17|1|0|46060.4
75|2011|4|18|1|0|86035.4
75|2011|5|19|1|0|45583.9333333333
75|2011|5|20|1|0|55265.6666666667
75|2011|5|21|1|0|52708.4333333333
75|2011|5|22|1|0|85774.0666666667
75|2011|5|23|1|0|109802.666666667
75|2011|6|24|1|0|64901.2666666667
75|2011|6|25|1|0|72421.1666666667
75|2011|6|26|1|0|71123.9666666667
75|2011|6|27|1|0|69884.1333333333
75|2011|7|28|1|0|65775.6
75|2011|7|29|1|0|48778.9
75|2011|7|30|1|0|61744.3333333333
75|2011|7|31|1|0|38399.3
75|2011|8|32|1|0|51702.0666666667
75|2011|8|33|1|0|43079.0666666667
75|2011|8|34|1|0|45500.9333333333
75|2011|8|35|1|0|38805.7
75|2011|8|36|1|0|41954.5333333333
75|2011|9|37|1|0|67260.1333333333
75|2011|9|38|1|0|96801.3
75|2011|9|39|1|0|50565.1666666667
75|2011|9|40|1|0|54230.3
75|2011|10|41|1|0|93943.0333333333
75|2011|10|42|1|0|98111.5
75|2011|10|43|1|1|38762.3
75|2011|10|44|1|1|56759.5666666667
75|2011|10|45|1|1|46154.9666666667
75|2011|11|46|1|1|71347.9666666667
75|2011|11|47|1|1|86925.3666666667
75|2011|11|48|1|1|68259.1666666667
75|2011|11|49|1|1|60450.4333333333
75|2011|12|50|1|1|84157.9666666667
75|2011|12|51|1|1|99026.2333333333
75|2011|12|52|1|1|52237.9333333333
75|2011|12|53|1|1|73844.4
75|2012|1|1|1|1|22489.8666666667
75|2012|1|2|1|1|38329
75|2012|1|3|1|1|32610.35
75|2012|1|4|1|1|51166.3666666667
75|2012|1|5|1|1|35041.3333333333
75|2012|1|6|1|1|40316.8
75|2012|2|7|1|1|52227.8666666667
75|2012|2|8|1|1|48759.5333333333
75|2012|2|9|1|1|47167.2666666667
75|2012|2|10|1|1|47712.1666666667
75|2012|3|11|1|1|52336.6666666667
75|2012|3|12|1|1|65500.1
75|2012|3|13|1|1|44548.9
75|2012|3|14|1|1|74735.3666666667
75|2012|4|15|1|1|57604.5333333333
75|2012|4|16|1|1|58152.8
77|2011|4|16|1|0|26093.6533333333
77|2011|4|17|1|0|27098.7933333333
77|2011|4|18|1|0|29640.8266666667
77|2011|5|19|1|0|34471.9
77|2011|5|20|1|0|25514.66
77|2011|5|21|1|0|23635.7366666667
77|2011|5|22|1|0|35336
77|2011|5|23|1|0|23304.1233333333
77|2011|6|24|1|0|14789.4133333333
77|2011|6|25|1|0|34358.4333333333
77|2011|6|26|1|0|22076.8233333333
77|2011|6|27|1|0|26132.3533333333
77|2011|7|28|1|0|26121.94
77|2011|7|29|1|0|27977.27
77|2011|7|30|1|0|23740.5366666667
77|2011|7|31|1|0|17047.5966666667
77|2011|8|32|1|0|24838.31
77|2011|8|33|1|0|18385.5833333333
77|2011|8|34|1|0|16207.45
77|2011|8|35|1|0|15812.4933333333
77|2011|8|36|1|0|25618.5766666667
77|2011|9|37|1|0|30367.7366666667
77|2011|9|38|1|0|28295.1
77|2011|9|39|1|0|31862.1966666667
77|2011|9|40|1|0|26927.2966666667
77|2011|10|41|1|0|25921.5233333333
77|2011|10|42|1|0|43200.7
77|2011|10|43|1|1|30844.2233333333
77|2011|10|44|1|1|23583.0966666667
77|2011|10|45|1|1|25454.53
77|2011|11|46|1|1|26759.0066666667
77|2011|11|47|1|1|20932.9766666667
77|2011|11|48|1|1|27041.0433333333
77|2011|11|49|1|1|31883.6533333333
77|2011|12|50|1|1|33340.5666666667
77|2011|12|51|1|1|25189.69
77|2011|12|52|1|1|35133.2666666667
77|2011|12|53|1|1|19853.6566666667
77|2012|1|1|1|1|9696.58333333333
77|2012|1|2|1|1|18679.2466666667
77|2012|1|3|1|1|25139.4833333333
77|2012|1|4|1|1|13296.6
77|2012|1|5|1|1|14330.81
77|2012|1|6|1|1|18155.1533333333
77|2012|2|7|1|1|16040.1066666667
77|2012|2|8|1|1|17548.55
77|2012|2|9|1|1|26795.6766666667
77|2012|2|10|1|1|21212.3533333333
77|2012|3|11|1|1|15006.5066666667
77|2012|3|12|1|1|24232.15
77|2012|3|13|1|1|20915.6533333333
77|2012|3|14|1|1|22132.35
77|2012|4|15|1|1|11684.4833333333
77|2012|4|16|1|1|23403.6566666667
79|2011|4|16|0|0|69976.9
79|2011|4|17|0|0|62824.3
79|2011|4|18|0|0|91362.8
79|2011|5|19|0|0|82404.2
79|2011|5|20|0|0|75290.7333333333
79|2011|5|21|0|0|82093.9
79|2011|5|22|0|0|78066.9666666667
79|2011|5|23|0|0|76751.8333333333
79|2011|6|24|0|0|78563.4666666667
79|2011|6|25|0|0|96536.4333333333
