id (DMA)|year|month|week|after|close|sales
117|2011|7|29|0|1|10645.46387
117|2011|7|30|0|1|21171.73828
117|2011|7|31|0|1|9928.106445
117|2011|8|32|0|1|7847.653809
117|2011|8|33|0|1|8756.418945
117|2011|8|34|0|1|9140.008789
117|2011|8|35|0|1|5649.160156
117|2011|8|36|0|1|11622.7832
117|2011|9|37|0|1|23423.33789
117|2011|9|38|0|1|11439.2832
117|2011|9|39|0|1|14675.95215
117|2011|9|40|0|1|15701.69336
117|2011|10|41|0|1|19910.1875
117|2011|10|42|0|1|9976.853516
117|2011|10|43|1|1|18870.22852
117|2011|10|44|1|1|8560.374023
117|2011|10|45|1|1|4946.546387
117|2011|11|46|1|1|7750.532227
117|2011|11|47|1|1|10149.80957
117|2011|11|48|1|1|14930.45508
117|2011|11|49|1|1|21015.51563
117|2011|12|50|1|1|16778.24805
117|2011|12|51|1|1|18942.4043
117|2011|12|52|1|1|11990.2666
117|2011|12|53|1|1|14170.08691
117|2012|1|1|1|1|5240.547852
117|2012|1|2|1|1|10746.87793
117|2012|1|3|1|1|7545.928223
117|2012|1|4|1|1|18772.18945
117|2012|1|5|1|1|8087.866699
117|2012|1|6|1|1|4588.475098
117|2012|2|7|1|1|5652.16748
117|2012|2|8|1|1|9264.882813
117|2012|2|9|1|1|7798.681641
117|2012|2|10|1|1|11800.08594
117|2012|3|11|1|1|7268.636719
117|2012|3|12|1|1|6139.425781
117|2012|3|13|1|1|7847.257324
117|2012|3|14|1|1|7474.057129
118|2011|4|17|0|0|23181.9082
118|2011|4|18|0|0|26750.0625
118|2011|5|19|0|0|9790.352539
118|2011|5|20|0|0|32033.58984
118|2011|5|21|0|0|27909.54102
118|2011|5|22|0|0|23196.2832
118|2011|5|23|0|0|24658.26367
118|2011|6|24|0|0|17803.43359
118|2011|6|25|0|0|14407.17188
118|2011|6|26|0|0|31990.26953
118|2011|6|27|0|0|18326.23047
118|2011|7|28|0|0|13818.35938
118|2011|7|29|0|0|15385.51758
118|2011|7|30|0|0|9306.610352
118|2011|7|31|0|0|12361.2666
118|2011|8|32|0|0|17360.37695
118|2011|8|33|0|0|14151.81445
118|2011|8|34|0|0|21221.50781
118|2011|8|35|0|0|29965.67773
118|2011|8|36|0|0|12693.21582
118|2011|9|37|0|0|16918.3418
118|2011|9|38|0|0|23038.7832
118|2011|9|39|0|0|25279.22656
118|2011|9|40|0|0|18694.58203
118|2011|10|41|0|0|18108.83789
118|2011|10|42|0|0|16254.35938
118|2011|10|43|1|0|24603.08594
118|2011|10|44|1|0|13277.4082
118|2011|10|45|1|0|20531.70703
118|2011|11|46|1|0|28076.39258
118|2011|11|47|1|0|38543.09375
118|2011|11|48|1|0|24372.70508
118|2011|11|49|1|0|56953.4375
118|2011|12|50|1|0|25342.20313
118|2011|12|51|1|0|37506.85547
118|2011|12|52|1|0|15620.78613
118|2011|12|53|1|0|9380.765625
118|2012|1|1|1|0|10655.21484
118|2012|1|2|1|0|9759.366211
118|2012|1|3|1|0|9787.458008
118|2012|1|4|1|0|9218.233398
118|2012|1|5|1|0|13783.82324
118|2012|1|6|1|0|12211.51074
118|2012|2|7|1|0|16947.52148
118|2012|2|8|1|0|9036.359375
118|2012|2|9|1|0|11337.9502
118|2012|2|10|1|0|16417.01758
118|2012|3|11|1|0|10166.97559
118|2012|3|12|1|0|10291.56055
118|2012|3|13|1|0|9715.626953
118|2012|3|14|1|0|10426.03027
119|2011|4|17|0|1|284.2956848
119|2011|4|18|0|1|419.1114807
119|2011|5|19|0|1|694.9705811
119|2011|5|20|0|1|606.6362915
119|2011|5|21|0|1|238.5408783
119|2011|5|22|0|1|218.1452026
119|2011|5|23|0|1|349.4631348
119|2011|6|24|0|1|760.8448486
119|2011|6|25|0|1|268.2142029
119|2011|6|26|0|1|342.8874817
119|2011|6|27|0|1|318.5473328
119|2011|7|28|0|1|420.9541321
119|2011|7|29|0|1|315.9814148
119|2011|7|30|0|1|323.7927551
119|2011|7|31|0|1|104.3516617
119|2011|8|32|0|1|361.3702698
119|2011|8|33|0|1|409.4375305
119|2011|8|34|0|1|318.6636963
119|2011|8|35|0|1|397.2333069
119|2011|8|36|0|1|259.2203979
119|2011|9|37|0|1|617.9345703
119|2011|9|38|0|1|344.104126
119|2011|9|39|0|1|100.2739868
119|2011|9|40|0|1|323.0993347
119|2011|10|41|0|1|393.0266418
119|2011|10|42|0|1|218.7227631
119|2011|10|43|1|1|389.0492859
119|2011|10|44|1|1|438.0109558
119|2011|10|45|1|1|518.2799072
119|2011|11|46|1|1|373.169342
119|2011|11|47|1|1|281.7147217
119|2011|11|48|1|1|459.7441101
119|2011|11|49|1|1|791.6391602
119|2011|12|50|1|1|429.9111633
119|2011|12|51|1|1|360.9180298
119|2011|12|52|1|1|204.6630249
119|2011|12|53|1|1|224.310257
119|2012|1|1|1|1|224.2063141
119|2012|1|2|1|1|192.6373596
119|2012|1|3|1|1|166.1344299
119|2012|1|4|1|1|220.5587158
119|2012|1|5|1|1|124.3154831
119|2012|1|6|1|1|256.0010986
119|2012|2|7|1|1|235.3456421
119|2012|2|8|1|1|137.6271362
119|2012|2|9|1|1|235.8127289
119|2012|2|10|1|1|211.4872284
119|2012|3|11|1|1|250.9889069
119|2012|3|12|1|1|335.032196
119|2012|3|13|1|1|318.7693176
119|2012|3|14|1|1|226.24823
120|2011|4|17|0|0|21940.5293
120|2011|4|18|0|0|16643.59766
120|2011|5|19|0|0|12845.43652
120|2011|5|20|0|0|17792.46875
120|2011|5|21|0|0|17343.71289
120|2011|5|22|0|0|16399.85156
120|2011|5|23|0|0|18623.18945
120|2011|6|24|0|0|8713.467773
120|2011|6|25|0|0|27235.93945
120|2011|6|26|0|0|16337.9873
120|2011|6|27|0|0|16103.72266
120|2011|7|28|0|0|8039.089844
120|2011|7|29|0|0|17857.32031
120|2011|7|30|0|0|16546.61523
120|2011|7|31|0|0|10956.82422
120|2011|8|32|0|0|11804.80273
120|2011|8|33|0|0|18867.58203
120|2011|8|34|0|0|8505.810547
120|2011|8|35|0|0|9208.410156
120|2011|8|36|0|0|11648.46094
120|2011|9|37|0|0|13514.30664
120|2011|9|38|0|0|10906.41797
120|2011|9|39|0|0|11348.48633
120|2011|9|40|0|0|13138.52441
120|2011|10|41|0|0|12063.5
120|2011|10|42|0|0|23259.30469
120|2011|10|43|1|0|14313.26563
120|2011|10|44|1|0|18374.05859
120|2011|10|45|1|0|17533.0332
120|2011|11|46|1|0|16263.39941
120|2011|11|47|1|0|17944.04297
120|2011|11|48|1|0|7898.00293
120|2011|11|49|1|0|16413.55859
120|2011|12|50|1|0|31856.22266
120|2011|12|51|1|0|17529.58984
120|2011|12|52|1|0|6633.119141
120|2011|12|53|1|0|11138.35156
120|2012|1|1|1|0|5002.630859
120|2012|1|2|1|0|5362.92627
120|2012|1|3|1|0|9165.899414
120|2012|1|4|1|0|6916.243652
120|2012|1|5|1|0|10091.59863
120|2012|1|6|1|0|5766.857422
120|2012|2|7|1|0|10493.07227
120|2012|2|8|1|0|9180.140625
120|2012|2|9|1|0|11390.42676
120|2012|2|10|1|0|5246.803711
120|2012|3|11|1|0|3922.511719
120|2012|3|12|1|0|4596.1875
120|2012|3|13|1|0|5726.297363
120|2012|3|14|1|0|4536.103516
121|2011|4|17|0|1|4262.07959
121|2011|4|18|0|1|5526.170898
121|2011|5|19|0|1|3884.107178
121|2011|5|20|0|1|4766.46582
121|2011|5|21|0|1|10445.56738
121|2011|5|22|0|1|6977.059082
121|2011|5|23|0|1|4985.186035
121|2011|6|24|0|1|4410.821289
121|2011|6|25|0|1|7444.883301
121|2011|6|26|0|1|4108.915039
121|2011|6|27|0|1|4367.339844
121|2011|7|28|0|1|6015.88623
121|2011|7|29|0|1|3991.188721
121|2011|7|30|0|1|7657.065918
121|2011|7|31|0|1|4747.375977
121|2011|8|32|0|1|4862.033691
121|2011|8|33|0|1|8145.224121
121|2011|8|34|0|1|7445.507813
121|2011|8|35|0|1|3260.901123
121|2011|8|36|0|1|2443.786377
121|2011|9|37|0|1|4344.322266
121|2011|9|38|0|1|5327.09668
121|2011|9|39|0|1|2936.05957
121|2011|9|40|0|1|2758.685791
121|2011|10|41|0|1|8248.455078
121|2011|10|42|0|1|5489.622559
121|2011|10|43|1|1|9916.041016
121|2011|10|44|1|1|4143.326172
121|2011|10|45|1|1|5525.902344
121|2011|11|46|1|1|3615.865967
121|2011|11|47|1|1|8243.673828
121|2011|11|48|1|1|3664.578369
121|2011|11|49|1|1|6343.80957
121|2011|12|50|1|1|6324.382813
121|2011|12|51|1|1|8416.188477
121|2011|12|52|1|1|4000.547852
121|2011|12|53|1|1|3686.387695
121|2012|1|1|1|1|2156.137207
121|2012|1|2|1|1|3621.70874
121|2012|1|3|1|1|4369.702148
121|2012|1|4|1|1|2799.632568
121|2012|1|5|1|1|3357.458008
121|2012|1|6|1|1|2667.250488
121|2012|2|7|1|1|3145.98877
121|2012|2|8|1|1|2825.256348
121|2012|2|9|1|1|2328.753662
121|2012|2|10|1|1|6202.229492
121|2012|3|11|1|1|3519.498535
121|2012|3|12|1|1|3155.282471
121|2012|3|13|1|1|3405.442139
121|2012|3|14|1|1|3358.23291
122|2011|4|17|0|1|2225.264648
122|2011|4|18|0|1|2657.613525
122|2011|5|19|0|1|9206.504883
122|2011|5|20|0|1|2065.260742
122|2011|5|21|0|1|5883.498535
122|2011|5|22|0|1|4437.943359
122|2011|5|23|0|1|4052.131348
122|2011|6|24|0|1|3341.95166
122|2011|6|25|0|1|5001.624512
122|2011|6|26|0|1|2836.932129
122|2011|6|27|0|1|6120.496582
122|2011|7|28|0|1|5047.40918
122|2011|7|29|0|1|6338.608398
122|2011|7|30|0|1|3511.502441
122|2011|7|31|0|1|3415.137207
122|2011|8|32|0|1|4473.381836
122|2011|8|33|0|1|3168.644043
122|2011|8|34|0|1|4707.364258
122|2011|8|35|0|1|2206.271973
122|2011|8|36|0|1|1878.493042
122|2011|9|37|0|1|4313.936035
122|2011|9|38|0|1|6386.361328
122|2011|9|39|0|1|3543.345947
122|2011|9|40|0|1|2914.401855
122|2011|10|41|0|1|4858.60791
122|2011|10|42|0|1|3352.584961
122|2011|10|43|1|1|5191.010742
122|2011|10|44|1|1|2371.599365
122|2011|10|45|1|1|4206.904785
122|2011|11|46|1|1|3471.701172
122|2011|11|47|1|1|5399.083984
122|2011|11|48|1|1|2349.534424
122|2011|11|49|1|1|16336.81836
122|2011|12|50|1|1|2476.284668
122|2011|12|51|1|1|4717.01709
122|2011|12|52|1|1|2133.534912
122|2011|12|53|1|1|2527.332031
122|2012|1|1|1|1|1903.380615
122|2012|1|2|1|1|2515.281738
122|2012|1|3|1|1|2340.023926
122|2012|1|4|1|1|1859.013062
122|2012|1|5|1|1|1707.551514
122|2012|1|6|1|1|1961.995728
122|2012|2|7|1|1|4220.362305
122|2012|2|8|1|1|1586.903198
122|2012|2|9|1|1|3837.809082
122|2012|2|10|1|1|1673.693481
122|2012|3|11|1|1|1891.895142
122|2012|3|12|1|1|1629.78833
122|2012|3|13|1|1|1682.053467
122|2012|3|14|1|1|1696.208984
123|2011|4|17|0|1|15528.74121
123|2011|4|18|0|1|18465.87891
123|2011|5|19|0|1|10909.35156
123|2011|5|20|0|1|14156.12012
123|2011|5|21|0|1|10632.17285
123|2011|5|22|0|1|18323.53906
123|2011|5|23|0|1|19893.58008
123|2011|6|24|0|1|19105.48633
123|2011|6|25|0|1|11715.28223
123|2011|6|26|0|1|10548.87891
123|2011|6|27|0|1|17666.43555
123|2011|7|28|0|1|35906.62109
123|2011|7|29|0|1|26836.27344
123|2011|7|30|0|1|16023.76953
123|2011|7|31|0|1|8881.34375
123|2011|8|32|0|1|27551.54883
123|2011|8|33|0|1|20723.34961
123|2011|8|34|0|1|9875.90332
123|2011|8|35|0|1|8941.207031
123|2011|8|36|0|1|15977.38086
123|2011|9|37|0|1|22461.94922
123|2011|9|38|0|1|13256.77246
123|2011|9|39|0|1|18395.58984
123|2011|9|40|0|1|14429.35156
123|2011|10|41|0|1|8820.459961
123|2011|10|42|0|1|12422.95703
123|2011|10|43|1|1|25129.86133
123|2011|10|44|1|1|6271.875488
123|2011|10|45|1|1|19100.60547
123|2011|11|46|1|1|21304.14063
123|2011|11|47|1|1|15256.06445
123|2011|11|48|1|1|26652.86328
123|2011|11|49|1|1|32563.37695
123|2011|12|50|1|1|11923.54785
123|2011|12|51|1|1|11176.45605
123|2011|12|52|1|1|11922.00098
123|2011|12|53|1|1|11637.41309
123|2012|1|1|1|1|13546.73438
123|2012|1|2|1|1|7146.603516
123|2012|1|3|1|1|9004.392578
123|2012|1|4|1|1|6366.731445
123|2012|1|5|1|1|7517.513184
123|2012|1|6|1|1|13512.77344
123|2012|2|7|1|1|12536.00684
123|2012|2|8|1|1|14536.71191
123|2012|2|9|1|1|13536.06641
123|2012|2|10|1|1|9613.18457
123|2012|3|11|1|1|3054.255127
123|2012|3|12|1|1|2854.80127
123|2012|3|13|1|1|3039.317383
123|2012|3|14|1|1|3008.701904
124|2011|4|17|0|0|1687.459229
124|2011|4|18|0|0|1657.953979
124|2011|5|19|0|0|1781.438721
124|2011|5|20|0|0|1854.185547
124|2011|5|21|0|0|1475.481445
124|2011|5|22|0|0|2366.986572
124|2011|5|23|0|0|2593.342773
124|2011|6|24|0|0|3985.578369
124|2011|6|25|0|0|2657.099121
124|2011|6|26|0|0|2844.14209
124|2011|6|27|0|0|2016.154541
124|2011|7|28|0|0|3260.086426
124|2011|7|29|0|0|1852.102783
124|2011|7|30|0|0|2305.231934
124|2011|7|31|0|0|1430.952515
124|2011|8|32|0|0|2257.22168
124|2011|8|33|0|0|1727.842773
124|2011|8|34|0|0|908.6983032
124|2011|8|35|0|0|2725.669922
124|2011|8|36|0|0|2970.14502
124|2011|9|37|0|0|3979.569824
124|2011|9|38|0|0|2512.522217
124|2011|9|39|0|0|2947.759033
124|2011|9|40|0|0|3339.858398
124|2011|10|41|0|0|1469.982788
124|2011|10|42|0|0|1925.052246
124|2011|10|43|1|0|3809.010742
124|2011|10|44|1|0|2496.145752
124|2011|10|45|1|0|1486.558838
124|2011|11|46|1|0|2047.943359
124|2011|11|47|1|0|3340.157959
124|2011|11|48|1|0|3174.987061
124|2011|11|49|1|0|3007.476807
124|2011|12|50|1|0|5263.382324
124|2011|12|51|1|0|1843.84436
124|2011|12|52|1|0|1339.08374
124|2011|12|53|1|0|1769.637329
124|2012|1|1|1|0|1672.77124
124|2012|1|2|1|0|2563.62085
124|2012|1|3|1|0|621.3199463
124|2012|1|4|1|0|1312.120117
124|2012|1|5|1|0|1458.347168
124|2012|1|6|1|0|1345.085205
124|2012|2|7|1|0|604.607605
124|2012|2|8|1|0|862.8884277
124|2012|2|9|1|0|3239.337646
124|2012|2|10|1|0|2005.306763
124|2012|3|11|1|0|992.5701294
124|2012|3|12|1|0|1004.875671
124|2012|3|13|1|0|928.0109863
124|2012|3|14|1|0|1119.042725
125|2011|4|17|0|0|2602.452881
125|2011|4|18|0|0|4299.942383
125|2011|5|19|0|0|2846.179932
125|2011|5|20|0|0|1584.744385
125|2011|5|21|0|0|1815.853027
125|2011|5|22|0|0|2578.332031
125|2011|5|23|0|0|7277.001465
125|2011|6|24|0|0|2794.27124
125|2011|6|25|0|0|6531.914063
125|2011|6|26|0|0|6279.464355
125|2011|6|27|0|0|2856.436768
125|2011|7|28|0|0|1423.34375
125|2011|7|29|0|0|2501.962158
125|2011|7|30|0|0|2245.133545
125|2011|7|31|0|0|4037.850342
125|2011|8|32|0|0|1650.648682
125|2011|8|33|0|0|1424.599243
125|2011|8|34|0|0|1539.515991
125|2011|8|35|0|0|1530.704224
125|2011|8|36|0|0|2171.951904
125|2011|9|37|0|0|4915.438965
125|2011|9|38|0|0|2324.841553
125|2011|9|39|0|0|2305.040771
125|2011|9|40|0|0|2547.833008
125|2011|10|41|0|0|2084.763672
125|2011|10|42|0|0|2022.310913
125|2011|10|43|1|0|5336.04541
125|2011|10|44|1|0|3034.816406
125|2011|10|45|1|0|1965.395752
125|2011|11|46|1|0|4777.32373
125|2011|11|47|1|0|3205.310059
125|2011|11|48|1|0|2183.897949
125|2011|11|49|1|0|7158.186035
125|2011|12|50|1|0|2655.223145
125|2011|12|51|1|0|3797.36084
125|2011|12|52|1|0|1892.038574
125|2011|12|53|1|0|2187.949463
125|2012|1|1|1|0|3565.661377
125|2012|1|2|1|0|849.7686157
125|2012|1|3|1|0|2441.204102
125|2012|1|4|1|0|1841.584473
125|2012|1|5|1|0|3028.270996
125|2012|1|6|1|0|1855.400757
125|2012|2|7|1|0|1450.876221
125|2012|2|8|1|0|3584.013184
125|2012|2|9|1|0|2506.261963
125|2012|2|10|1|0|1271.716431
125|2012|3|11|1|0|1593.547241
125|2012|3|12|1|0|1579.300049
125|2012|3|13|1|0|1593.805664
125|2012|3|14|1|0|1267.469604
126|2011|4|17|0|0|268.178894
126|2011|4|18|0|0|225.7960052
126|2011|5|19|0|0|206.5345459
126|2011|5|20|0|0|157.214325
126|2011|5|21|0|0|213.3014984
126|2011|5|22|0|0|302.0703735
126|2011|5|23|0|0|215.1115417
126|2011|6|24|0|0|304.7211304
126|2011|6|25|0|0|250.8790588
126|2011|6|26|0|0|587.0153809
126|2011|6|27|0|0|310.3493347
126|2011|7|28|0|0|260.487854
126|2011|7|29|0|0|329.9692078
126|2011|7|30|0|0|407.8344727
126|2011|7|31|0|0|305.0056458
126|2011|8|32|0|0|358.6038818
126|2011|8|33|0|0|260.0783997
126|2011|8|34|0|0|281.7848511
126|2011|8|35|0|0|214.3262482
126|2011|8|36|0|0|337.3500977
126|2011|9|37|0|0|993.2172852
126|2011|9|38|0|0|297.1143494
126|2011|9|39|0|0|303.328125
126|2011|9|40|0|0|144.5581665
126|2011|10|41|0|0|266.7072449
126|2011|10|42|0|0|238.2439575
126|2011|10|43|1|0|221.0751801
126|2011|10|44|1|0|153.2040558
126|2011|10|45|1|0|364.5231628
126|2011|11|46|1|0|333.5551758
126|2011|11|47|1|0|382.4405518
126|2011|11|48|1|0|173.0608215
126|2011|11|49|1|0|1289.053589
126|2011|12|50|1|0|366.9311523
126|2011|12|51|1|0|508.9595032
126|2011|12|52|1|0|296.0944824
126|2011|12|53|1|0|216.3280945
126|2012|1|1|1|0|372.8982849
126|2012|1|2|1|0|212.362854
126|2012|1|3|1|0|310.0830688
126|2012|1|4|1|0|228.9814453
126|2012|1|5|1|0|252.2372742
126|2012|1|6|1|0|141.70755
126|2012|2|7|1|0|181.9805603
126|2012|2|8|1|0|201.4139404
126|2012|2|9|1|0|302.0013733
126|2012|2|10|1|0|348.1976624
126|2012|3|11|1|0|191.2761841
126|2012|3|12|1|0|151.9311523
126|2012|3|13|1|0|132.4022522
126|2012|3|14|1|0|196.7197723
127|2011|4|17|0|0|22817.47852
127|2011|4|18|0|0|37734.85938
127|2011|5|19|0|0|15434.19043
127|2011|5|20|0|0|42784.97656
127|2011|5|21|0|0|18982.09766
127|2011|5|22|0|0|24380.51758
127|2011|5|23|0|0|41840.36328
127|2011|6|24|0|0|29909.26172
127|2011|6|25|0|0|17840.21289
127|2011|6|26|0|0|34470.35547
127|2011|6|27|0|0|36639.44141
127|2011|7|28|0|0|22481
127|2011|7|29|0|0|19977.48047
127|2011|7|30|0|0|26205.26367
127|2011|7|31|0|0|29212.73633
127|2011|8|32|0|0|22374.18555
127|2011|8|33|0|0|12136.45215
127|2011|8|34|0|0|28311.74023
127|2011|8|35|0|0|20584.48633
127|2011|8|36|0|0|29270.35156
127|2011|9|37|0|0|29268.42578
127|2011|9|38|0|0|47773.49219
127|2011|9|39|0|0|34726.16797
127|2011|9|40|0|0|13944.94629
127|2011|10|41|0|0|41213.61719
127|2011|10|42|0|0|17414.33398
127|2011|10|43|1|0|28799.76953
127|2011|10|44|1|0|24885.00586
127|2011|10|45|1|0|31680.74414
127|2011|11|46|1|0|39409.05469
127|2011|11|47|1|0|56769.55078
127|2011|11|48|1|0|28533.71094
127|2011|11|49|1|0|42195.87891
127|2011|12|50|1|0|28942.33789
127|2011|12|51|1|0|38228.30469
127|2011|12|52|1|0|37121.53906
127|2011|12|53|1|0|23879.76367
127|2012|1|1|1|0|12990.13867
127|2012|1|2|1|0|20447.09766
127|2012|1|3|1|0|23171.38672
127|2012|1|4|1|0|6244.385742
127|2012|1|5|1|0|28801.52734
127|2012|1|6|1|0|15022.92188
127|2012|2|7|1|0|7312.390625
127|2012|2|8|1|0|14283.13086
127|2012|2|9|1|0|10671.47559
127|2012|2|10|1|0|16381.62598
127|2012|3|11|1|0|19483.27539
127|2012|3|12|1|0|22397.26367
127|2012|3|13|1|0|24476.66406
127|2012|3|14|1|0|22540.875
128|2011|4|17|0|0|144510.7656
128|2011|4|18|0|0|185298.8906
128|2011|5|19|0|0|114601.7734
128|2011|5|20|0|0|181373.2969
128|2011|5|21|0|0|142536.5
128|2011|5|22|0|0|85213.71094
128|2011|5|23|0|0|247142.8438
128|2011|6|24|0|0|154535.8125
128|2011|6|25|0|0|161836.8125
128|2011|6|26|0|0|169086.875
128|2011|6|27|0|0|131523.9688
128|2011|7|28|0|0|101336.3359
128|2011|7|29|0|0|212825.4375
128|2011|7|30|0|0|108637.2813
128|2011|7|31|0|0|136811.1563
128|2011|8|32|0|0|102685.5625
128|2011|8|33|0|0|59625.69922
128|2011|8|34|0|0|83153.8125
128|2011|8|35|0|0|84752.24219
128|2011|8|36|0|0|146006.3125
128|2011|9|37|0|0|81382.32031
128|2011|9|38|0|0|162259.1719
128|2011|9|39|0|0|136196.7188
128|2011|9|40|0|0|78354.08594
128|2011|10|41|0|0|47252.94922
128|2011|10|42|0|0|90534.42969
128|2011|10|43|1|0|121838.6641
128|2011|10|44|1|0|82012.55469
128|2011|10|45|1|0|124710.8594
128|2011|11|46|1|0|137589.0313
128|2011|11|47|1|0|276775.25
128|2011|11|48|1|0|131063.0703
128|2011|11|49|1|0|253204.9688
128|2011|12|50|1|0|228148.5781
128|2011|12|51|1|0|126358.5313
128|2011|12|52|1|0|95470.24219
128|2011|12|53|1|0|54699.75781
128|2012|1|1|1|0|81636.04688
128|2012|1|2|1|0|119634.1953
128|2012|1|3|1|0|53579.24219
128|2012|1|4|1|0|81378.82813
128|2012|1|5|1|0|43223.76172
128|2012|1|6|1|0|98718.96875
128|2012|2|7|1|0|52128.91016
128|2012|2|8|1|0|50217.19922
128|2012|2|9|1|0|44640.42578
128|2012|2|10|1|0|137755.6406
128|2012|3|11|1|0|95285.14063
128|2012|3|12|1|0|74345.70313
128|2012|3|13|1|0|81903.60156
128|2012|3|14|1|0|94119.1875
129|2011|4|17|0|0|6323.296875
129|2011|4|18|0|0|18587.09961
129|2011|5|19|0|0|20314.73438
129|2011|5|20|0|0|7851.898438
129|2011|5|21|0|0|27802.80078
129|2011|5|22|0|0|10569.08887
129|2011|5|23|0|0|5912.646484
129|2011|6|24|0|0|13069.4043
129|2011|6|25|0|0|17696.19727
129|2011|6|26|0|0|15758.74316
129|2011|6|27|0|0|9107.354492
129|2011|7|28|0|0|12990.74512
129|2011|7|29|0|0|20335.35742
129|2011|7|30|0|0|9690.919922
129|2011|7|31|0|0|13726
129|2011|8|32|0|0|7373.70752
129|2011|8|33|0|0|19746.16602
129|2011|8|34|0|0|8158.502441
129|2011|8|35|0|0|13153.74512
129|2011|8|36|0|0|16545.63672
129|2011|9|37|0|0|11784.98242
129|2011|9|38|0|0|17716.24023
129|2011|9|39|0|0|11110.87402
129|2011|9|40|0|0|9197.816406
129|2011|10|41|0|0|7817.573242
129|2011|10|42|0|0|11213.78027
129|2011|10|43|1|0|14892.52832
129|2011|10|44|1|0|12217.33496
129|2011|10|45|1|0|5265.385742
129|2011|11|46|1|0|23984.70703
129|2011|11|47|1|0|19853.55078
129|2011|11|48|1|0|15112.5459
129|2011|11|49|1|0|43227.67969
129|2011|12|50|1|0|18601.05664
129|2011|12|51|1|0|13866.55762
129|2011|12|52|1|0|10066.05078
129|2011|12|53|1|0|14250.47656
129|2012|1|1|1|0|16547.4043
129|2012|1|2|1|0|4965.271973
129|2012|1|3|1|0|8041.305664
129|2012|1|4|1|0|5988.827148
129|2012|1|5|1|0|6922.123047
129|2012|1|6|1|0|11813.5752
129|2012|2|7|1|0|10389.57324
129|2012|2|8|1|0|13437.37793
129|2012|2|9|1|0|12419.24902
129|2012|2|10|1|0|16399.19531
129|2012|3|11|1|0|9739.691406
129|2012|3|12|1|0|10420.38477
129|2012|3|13|1|0|9365.515625
129|2012|3|14|1|0|10214.94824
130|2011|4|17|0|0|374.0483398
130|2011|4|18|0|0|596.3764038
130|2011|5|19|0|0|401.6272583
130|2011|5|20|0|0|431.9380188
130|2011|5|21|0|0|541.0490723
130|2011|5|22|0|0|489.0297546
130|2011|5|23|0|0|702.5755005
130|2011|6|24|0|0|366.8085327
130|2011|6|25|0|0|271.4279785
130|2011|6|26|0|0|497.3373413
130|2011|6|27|0|0|321.2420349
130|2011|7|28|0|0|1404.33313
130|2011|7|29|0|0|455.9445496
130|2011|7|30|0|0|461.4389648
130|2011|7|31|0|0|496.5433044
130|2011|8|32|0|0|214.1823883
130|2011|8|33|0|0|349.6998596
130|2011|8|34|0|0|469.4958496
130|2011|8|35|0|0|333.1577759
130|2011|8|36|0|0|376.5401001
130|2011|9|37|0|0|317.0289612
130|2011|9|38|0|0|664.4429932
130|2011|9|39|0|0|321.4697571
130|2011|9|40|0|0|439.7619629
130|2011|10|41|0|0|357.2020569
130|2011|10|42|0|0|595.6065063
130|2011|10|43|1|0|462.7998962
130|2011|10|44|1|0|350.5041809
130|2011|10|45|1|0|498.9254456
130|2011|11|46|1|0|347.8712463
130|2011|11|47|1|0|471.3781433
130|2011|11|48|1|0|458.1933289
130|2011|11|49|1|0|879.4807739
130|2011|12|50|1|0|324.6478577
130|2011|12|51|1|0|1253.670044
130|2011|12|52|1|0|309.9961548
130|2011|12|53|1|0|300.8188171
130|2012|1|1|1|0|178.4554596
130|2012|1|2|1|0|382.6600037
130|2012|1|3|1|0|300.4143066
130|2012|1|4|1|0|88.13980865
130|2012|1|5|1|0|311.7576599
130|2012|1|6|1|0|295.4795227
130|2012|2|7|1|0|120.278595
130|2012|2|8|1|0|257.3414001
130|2012|2|9|1|0|400.4515686
130|2012|2|10|1|0|380.6369019
130|2012|3|11|1|0|349.129364
130|2012|3|12|1|0|297.8251343
130|2012|3|13|1|0|352.0575867
130|2012|3|14|1|0|313.6522217
131|2011|4|17|0|0|285.3678589
131|2011|4|18|0|0|369.572998
131|2011|5|19|0|0|655.7194214
131|2011|5|20|0|0|242.3969727
131|2011|5|21|0|0|179.469162
131|2011|5|22|0|0|322.3986511
131|2011|5|23|0|0|504.0746765
131|2011|6|24|0|0|368.8953247
131|2011|6|25|0|0|405.5747986
131|2011|6|26|0|0|334.0452271
131|2011|6|27|0|0|440.3560181
131|2011|7|28|0|0|378.0288086
131|2011|7|29|0|0|378.1952209
131|2011|7|30|0|0|377.6434326
131|2011|7|31|0|0|505.8634949
131|2011|8|32|0|0|320.3980713
131|2011|8|33|0|0|153.2441711
131|2011|8|34|0|0|173.3008881
131|2011|8|35|0|0|132.9731445
131|2011|8|36|0|0|171.0769958
131|2011|9|37|0|0|817.8733521
131|2011|9|38|0|0|268.5247803
131|2011|9|39|0|0|328.1160583
131|2011|9|40|0|0|334.3587036
131|2011|10|41|0|0|306.7810364
131|2011|10|42|0|0|358.0383301
131|2011|10|43|1|0|563.7516479
131|2011|10|44|1|0|358.2283936
131|2011|10|45|1|0|375.0166626
131|2011|11|46|1|0|539.0219727
131|2011|11|47|1|0|233.12323
131|2011|11|48|1|0|428.9779968
131|2011|11|49|1|0|705.0253296
131|2011|12|50|1|0|329.908783
131|2011|12|51|1|0|752.1202393
